time,site,easting,northing,Year,richness,ca1.score
t3,S1129,594450,145930,2017,23,-0.138319178
t3,S1129,594450,145930,2018,24,-0.447372731
t3,S1129,594450,145930,2019,18,-0.469827672
t3,S1130,621386,158046,2018,23,-0.412909451
t3,S1132,426080,94570,2017,26,-0.055245662
t3,S1132,426080,94570,2018,30,-0.073454398
t3,S1132,426080,94570,2019,27,0.034586109
t3,S1133,436480,97250,2017,26,0.535039552
t3,S1133,436480,97250,2018,29,0.33014518
t3,S1133,436480,97250,2019,30,0.38907756
t3,S1135,429720,102340,2017,16,0.056345827
t3,S1135,429720,102340,2018,21,0.082448702
t3,S1135,429720,102340,2019,15,-0.145066817
t3,S1136,427080,102850,2017,26,0.444989192
t3,S1136,427080,102850,2018,25,0.416502585
t3,S1136,427080,102850,2019,27,0.418209769
t3,S1138,443390,101390,2017,24,0.31218562
t3,S1138,443390,101390,2018,23,0.254591089
t3,S1138,443390,101390,2019,25,0.370391448
t3,S1139,429190,96000,2017,23,0.185500104
t3,S1139,429190,96000,2018,27,0.102040046
t3,S1139,429190,96000,2019,23,0.54977162
t3,S1140,433280,107170,2018,22,0.019112401
t3,S1141,437290,103900,2017,21,0.625498562
t3,S1141,437290,103900,2018,18,0.471770962
t3,S1141,437290,103900,2019,13,0.899805423
t3,S1143,438070,106670,2018,16,-0.459392617
t3,S1144,432520,112100,2017,24,-0.140638602
t3,S1144,432520,112100,2018,29,-0.153725561
t3,S1144,432520,112100,2019,24,0.13663695
t3,S1148,445210,80000,2017,13,-0.356878987
t3,S1148,445210,80000,2018,16,-0.091331219
t3,S1148,445210,80000,2019,17,-0.116042409
t3,S1152,451130,132470,2018,29,0.420284843
t3,S1152,451130,132470,2019,28,0.185658522
t3,S1153,457990,133004,2017,21,-0.382223929
t3,S1153,457990,133004,2018,23,-0.018367932
t3,S1153,457990,133004,2019,23,-0.363335668
t3,S1156,434430,132520,2018,30,0.123250555
t3,S1159,456784,132311,2017,31,-0.002062468
t3,S1159,456784,132311,2018,31,0.261419499
t3,S1159,456784,132311,2019,35,0.192616841
t3,S1165,555199,172129,2017,26,-0.150796427
t3,S1165,555199,172129,2018,22,0.104290884
t3,S1165,555199,172129,2019,29,-0.208655407
t3,S1167,552550,137480,2018,20,-0.225779152
t3,S1173,549537,146230,2017,16,-1.119774322
t3,S1175,559400,142850,2019,11,-0.333807441
t3,S1181,598810,142420,2019,23,-0.330712522
t3,S1186,611623,155426,2018,24,-0.077645458
t3,S1190,595970,143850,2017,21,-0.309456477
t3,S1190,595970,143850,2018,20,-0.126307947
t3,S1190,595970,143850,2019,20,-0.04675443
t3,S1192,402701,462415,2017,22,0.547438039
t3,S1196,567704,136225,2017,23,0.347239134
t3,S1200,399217,427283,2018,19,1.185344277
t3,S1202,595150,147320,2017,17,-0.022364347
t3,S1205,568420,126380,2017,17,0.293011758
t3,S1208,443520,147350,2017,27,0.369280376
t3,S1208,443520,147350,2018,27,0.1738016
t3,S1208,443520,147350,2019,34,0.090399552
t3,S1209,548444,155440,2017,25,0.014138549
t3,S1209,548444,155440,2018,26,-0.056421211
t3,S1209,548444,155440,2019,24,-0.058242296
t3,S1214,584600,125200,2017,10,-0.312432725
t3,S1218,571233,138453,2019,27,0.297401055
t3,S1224,546024,145955,2017,18,-0.447167653
t3,S1227,541700,135180,2017,21,0.247046121
t3,S1227,541700,135180,2018,23,0.058411183
t3,S1227,541700,135180,2019,25,0.049977846
t3,S1229,544955,154174,2017,12,0.387847012
t3,S1229,544955,154174,2018,14,0.087104845
t3,S1229,544955,154174,2019,12,0.269215686
t3,S1230,546827,155151,2017,23,-0.29911507
t3,S1230,546827,155151,2018,27,0.088124167
t3,S1230,546827,155151,2019,22,-0.036781295
t3,S1231,249356,220284,2017,24,0.886324364
t3,S1236,278599,247169,2017,15,0.842410802
t3,S1237,280361,255234,2017,9,1.149700745
t3,S1238,223726,216133,2017,25,0.554295545
t3,S1241,233700,221400,2017,21,0.771530453
t3,S1242,228002,216439,2017,24,0.70763018
t3,S1247,220162,216192,2017,26,0.474597298
t3,S1251,250850,222450,2017,19,0.969228274
t3,S1252,258606,233700,2017,27,1.143489219
t3,S1253,265391,240799,2017,21,0.78440394
t3,S1260,252366,212309,2017,25,0.787114143
t3,S1261,253907,213081,2017,17,0.674747748
t3,S1263,232615,218088,2017,20,0.508899266
t3,S1264,265276,237334,2017,22,0.985782414
t3,S1265,209885,221250,2018,26,0.852979579
t3,S1267,213121,228251,2018,24,0.827802342
t3,S1272,277145,234456,2017,25,0.82559055
t3,S1273,278600,234600,2017,20,0.866085765
t3,S1274,275778,238473,2017,21,0.75100715
t3,S1275,275961,238968,2017,27,0.977200914
t3,S1276,276312,245151,2017,21,1.054545372
t3,S1277,277484,247117,2017,23,0.928634917
t3,S1277,277484,247117,2018,15,1.131232302
t3,S1278,276513,248315,2017,20,0.927590916
t3,S1278,276513,248315,2018,16,1.083328617
t3,S1279,276450,248250,2017,23,1.013798464
t3,S1279,276450,248250,2018,15,1.189817793
t3,S1280,278525,253308,2017,15,0.960500995
t3,S1281,211651,200529,2018,21,-0.613161165
t3,S1282,195390,217677,2018,25,0.567748374
t3,S1283,195661,226473,2018,28,0.709699802
t3,S1284,207188,215295,2018,31,0.734315688
t3,S1285,208250,219540,2018,29,0.588610643
t3,S1286,203857,224058,2018,17,0.271615792
t3,S1287,195068,214626,2018,21,0.739034078
t3,S1288,193922,218909,2018,22,0.417729317
t3,S1289,195861,226467,2018,25,0.658676826
t3,S1291,221776,243627,2018,20,1.011853787
t3,S1293,247154,241195,2019,20,0.915981674
t3,S1304,262637,213378,2017,23,1.026112805
t3,S1317,245757,262472,2019,16,0.887643625
t3,S1336,275016,280852,2019,21,0.85432667
t3,S1343,296586,167821,2018,20,0.072942538
t3,S1347,291087,207889,2018,23,0.555921287
t3,S1348,293150,206950,2018,21,0.085351729
t3,S1359,269193,213268,2017,27,0.633658284
t3,S1361,206821,215093,2018,29,0.667770178
t3,S1362,204647,226937,2018,21,1.026369226
t3,S1363,196351,215974,2018,24,0.454305744
t3,S1371,293451,186745,2018,28,0.745747466
t3,S1372,409089,420690,2019,25,0.497163244
t3,S1373,289337,177235,2018,27,0.134509941
t3,S1375,279799,196211,2018,23,0.978016368
t3,S1377,271300,202650,2019,13,1.138563725
t3,S1379,242740,228970,2017,23,0.558836547
t3,S1382,281050,201450,2018,26,0.702895018
t3,S1383,278984,204194,2018,18,1.177748823
t3,S1389,241868,210156,2017,29,0.5533124
t3,S1396,290330,179378,2018,28,0.574634734
t3,S1397,291282,177928,2018,27,0.283092662
t3,S1398,295394,179939,2018,29,0.371812303
t3,S1400,288818,186607,2018,24,0.79373879
t3,S1401,290656,184874,2018,25,0.905841204
t3,S1402,293319,186839,2018,28,0.642018612
t3,S1403,279459,183097,2018,22,0.282526083
t3,S1404,277101,190924,2018,18,0.71258082
t3,S1407,287189,196213,2018,27,0.901762799
t3,S1408,277288,188966,2018,22,0.70900848
t3,S1409,279290,194300,2018,19,0.923023479
t3,S1410,281582,197397,2018,18,1.243302068
t3,S1411,279754,196293,2018,26,0.831913129
t3,S1412,279918,197336,2018,20,1.069012263
t3,S1413,286324,197280,2018,21,1.046551785
t3,S1414,277260,198964,2018,20,0.629122625
t3,S1416,273820,197920,2018,19,0.879523951
t3,S1417,277183,199418,2018,23,0.86916761
t3,S1421,270041,200838,2019,21,1.230038432
t3,S1429,276700,210200,2019,19,1.096666167
t3,S1432,261452,208760,2017,22,0.495546523
t3,S1434,353468,210139,2017,30,0.203753817
t3,S1434,353468,210139,2019,27,-0.272927969
t3,S1438,351260,239373,2017,26,0.157868358
t3,S1438,351260,239373,2018,32,0.159534322
t3,S1438,351260,239373,2019,31,0.090041507
t3,S1443,301388,258236,2017,28,0.544538354
t3,S1445,284029,282800,2017,10,0.932110304
t3,S1448,350936,211460,2018,18,0.231010793
t3,S1450,337183,214114,2018,23,0.277264545
t3,S1451,344277,214108,2018,22,-0.091891119
t3,S1452,350730,212180,2018,24,-0.060091389
t3,S1453,339649,226534,2017,28,0.522653094
t3,S1453,339649,226534,2018,29,0.442536255
t3,S1453,339649,226534,2019,16,0.335740018
t3,S1454,339497,227529,2017,19,0.236335281
t3,S1454,339497,227529,2018,19,0.250185853
t3,S1454,339497,227529,2019,24,0.201438693
t3,S1455,334112,238980,2017,21,0.325063208
t3,S1455,334112,238980,2018,26,0.157399087
t3,S1455,334112,238980,2019,24,0.316844833
t3,S1459,333540,223280,2018,21,0.772675655
t3,S1460,332766,228749,2018,25,0.237257415
t3,S1460,332766,228749,2019,26,0.451488912
t3,S1461,355950,218394,2017,23,0.052778061
t3,S1461,355950,218394,2018,16,-0.028637351
t3,S1461,355950,218394,2019,21,0.04491963
t3,S1466,356806,237431,2019,34,-0.134718031
t3,S1470,365010,255631,2018,26,-0.084918348
t3,S1470,365010,255631,2019,24,0.060293153
t3,S1475,355345,244381,2018,17,-0.926330802
t3,S1481,328000,255130,2018,24,0.504131566
t3,S1481,328000,255130,2019,33,0.407233998
t3,S1486,350140,259730,2017,30,-0.022759441
t3,S1489,334501,263432,2017,14,0.440436252
t3,S1490,352196,239357,2017,19,-0.369047915
t3,S1490,352196,239357,2018,10,-0.453221956
t3,S1490,352196,239357,2019,18,-0.44952331
t3,S1491,349154,241447,2018,22,-0.341424144
t3,S1491,349154,241447,2019,24,-0.434667331
t3,S1494,332741,247132,2018,16,-0.25272358
t3,S1495,331256,247354,2018,18,0.132432608
t3,S1499,315230,235190,2017,29,0.649209613
t3,S1499,315230,235190,2018,25,0.579828706
t3,S1499,315230,235190,2019,23,0.475362565
t3,S1504,309700,243020,2018,22,0.955671432
t3,S1505,307700,246970,2018,23,0.570631811
t3,S1506,306156,250850,2018,24,0.856078992
t3,S1509,303150,251250,2017,30,0.580204709
t3,S1509,303150,251250,2019,23,0.665820118
t3,S1510,294930,249470,2017,29,0.461870549
t3,S1510,294930,249470,2019,28,0.712462289
t3,S1511,293459,247316,2017,22,0.66629262
t3,S1512,291832,246905,2017,25,0.856944762
t3,S1514,311286,264365,2017,24,0.651263271
t3,S1514,311286,264365,2018,28,0.438769046
t3,S1514,311286,264365,2019,25,0.302432071
t3,S1519,290252,271575,2017,11,0.737638976
t3,S1521,295253,271480,2017,21,0.604085446
t3,S1522,289359,280302,2017,16,0.527272916
t3,S1523,284000,282600,2017,12,0.899092724
t3,S1525,334712,205657,2017,25,0.106559076
t3,S1525,334712,205657,2018,25,0.253367287
t3,S1527,329246,213908,2017,23,0.17835652
t3,S1528,324086,216258,2017,17,0.054463825
t3,S1529,306312,227720,2017,27,0.430966361
t3,S1530,294730,229560,2017,26,0.739391803
t3,S1531,333000,192420,2017,25,0.198652191
t3,S1531,333000,192420,2019,20,0.399612137
t3,S1536,330950,192808,2019,16,0.255787421
t3,S1540,342006,204019,2017,27,0.299650619
t3,S1541,336552,201960,2017,25,0.292088069
t3,S1543,330020,213590,2017,23,0.298927814
t3,S1546,323770,216300,2017,20,0.64144879
t3,S1547,319166,220105,2017,27,0.540021306
t3,S1549,309070,225390,2017,24,0.400989212
t3,S1550,306732,226610,2017,17,0.638934432
t3,S1551,304301,228645,2017,21,0.258069186
t3,S1552,303382,228419,2017,23,0.479982328
t3,S1553,300363,230230,2017,21,0.865810605
t3,S1553,300363,230230,2018,19,0.854786214
t3,S1553,300363,230230,2019,21,0.992123666
t3,S1557,286151,227523,2017,25,0.99955728
t3,S1562,320875,201905,2019,24,0.450837093
t3,S1563,317520,207030,2019,17,0.45762066
t3,S1567,320955,201934,2019,17,0.372620891
t3,S1568,320990,204588,2019,17,0.299749986
t3,S1569,321389,180748,2019,21,0.414050952
t3,S1580,315387,188195,2019,26,0.160940611
t3,S1581,314557,194544,2019,17,0.629635451
t3,S1582,314360,196264,2019,19,0.675324294
t3,S1584,317068,177982,2017,29,-0.017402442
t3,S1584,317068,177982,2019,15,0.434731083
t3,S1593,303332,207522,2017,17,0.750976359
t3,S1595,296692,195916,2017,17,0.434836715
t3,S1595,296692,195916,2018,22,0.931601347
t3,S1598,308071,192868,2017,23,0.369644133
t3,S1598,308071,192868,2018,26,0.516202685
t3,S1602,300228,203451,2017,17,0.708843227
t3,S1602,300228,203451,2018,24,0.619373963
t3,S1611,304831,206390,2019,10,0.216226021
t3,S1615,308140,176130,2019,8,0.158094189
t3,S1617,305637,179330,2019,15,0.069579428
t3,S1619,303300,182770,2019,21,0.635908132
t3,S1620,303504,183846,2019,18,0.332848755
t3,S1622,301093,186793,2019,20,0.60708358
t3,S1623,303704,181909,2019,15,-0.10628378
t3,S1624,305341,182430,2019,15,0.154158482
t3,S1625,306931,182665,2019,13,0.204845613
t3,S1626,307320,182730,2019,16,0.29460076
t3,S1629,314550,169060,2017,28,-0.099228861
t3,S1629,314550,169060,2019,25,-0.107935823
t3,S1631,299656,174681,2017,30,-0.188428685
t3,S1631,299656,174681,2018,27,-0.28873951
t3,S1631,299656,174681,2019,24,-0.12590881
t3,S1637,321448,218182,2017,22,0.269406711
t3,S1638,314605,220267,2017,16,0.681758237
t3,S1639,312197,223358,2017,24,0.367443633
t3,S1641,339130,198557,2017,25,0.320209024
t3,S1645,296750,265750,2017,19,0.735164163
t3,S1646,345958,210280,2018,26,-0.146188886
t3,S1654,321614,250894,2018,27,0.452979956
t3,S1657,324543,258011,2018,28,0.851005273
t3,S1658,349834,264111,2017,31,-0.571940505
t3,S1658,349834,264111,2018,27,-0.702054166
t3,S1658,349834,264111,2019,31,-0.486057292
t3,S1659,322957,245100,2017,21,0.190106792
t3,S1661,312661,234386,2018,22,0.648473569
t3,S1663,283266,255596,2019,18,0.747473003
t3,S1664,288860,245554,2017,24,0.745288266
t3,S1665,302350,253350,2017,24,0.755549368
t3,S1667,310628,270233,2019,30,0.594784813
t3,S1671,317010,210850,2019,19,0.459290412
t3,S1676,307062,184223,2019,13,0.519263928
t3,S1677,304150,168395,2017,16,-0.282100337
t3,S1681,471692,445172,2017,26,-0.829711478
t3,S1682,325900,362000,2019,19,0.226682516
t3,S1685,338800,345400,2017,24,0.57104266
t3,S1686,327100,342000,2017,27,0.515548249
t3,S1687,315100,343000,2019,17,1.017983195
t3,S1689,232732,382733,2017,23,0.322102073
t3,S1689,232732,382733,2018,21,0.232801447
t3,S1689,232732,382733,2019,28,0.234419496
t3,S1693,312400,357100,2017,19,0.698541493
t3,S1693,312400,357100,2018,19,0.827646536
t3,S1699,308200,369400,2019,23,0.370378802
t3,S1700,308600,365900,2017,21,0.789326351
t3,S1700,308600,365900,2018,18,0.742866624
t3,S1701,312048,360711,2017,18,0.047152232
t3,S1701,312048,360711,2018,15,-0.040671458
t3,S1702,342227,359400,2018,18,-1.037062441
t3,S1702,342227,359400,2019,9,-1.044863626
t3,S1708,308200,343700,2017,23,0.688756522
t3,S1710,339615,348221,2017,19,0.222979593
t3,S1710,339615,348221,2018,16,-0.060089426
t3,S1710,339615,348221,2019,21,0.300198931
t3,S1712,332777,348844,2017,19,0.899081673
t3,S1712,332777,348844,2019,18,1.070870602
t3,S1713,334742,349254,2017,12,-0.0035835
t3,S1713,334742,349254,2019,18,0.010407535
t3,S1714,331334,350572,2017,10,-0.003669762
t3,S1714,331334,350572,2019,13,-0.16290278
t3,S1717,331600,339200,2017,20,0.782188065
t3,S1717,331600,339200,2018,24,0.708545624
t3,S1717,331600,339200,2019,24,0.672918034
t3,S1722,327485,342016,2017,26,0.667921108
t3,S1722,327485,342016,2019,21,0.466078887
t3,S1723,320500,344300,2017,23,0.658361344
t3,S1728,297400,345200,2017,19,1.083867939
t3,S1737,289354,340102,2017,23,0.902881824
t3,S1738,290500,332300,2019,17,1.208598308
t3,S1740,288200,331100,2019,21,0.822551795
t3,S1741,287300,330700,2017,28,0.6373897
t3,S1741,287300,330700,2019,25,0.832793531
t3,S1744,330200,369400,2017,23,0.454087445
t3,S1744,330200,369400,2018,14,0.528952616
t3,S1745,266000,308600,2018,23,0.820204442
t3,S1746,271431,318205,2017,21,0.289965155
t3,S1746,271431,318205,2018,20,0.650724487
t3,S1747,252000,343400,2017,20,0.757765403
t3,S1747,252000,343400,2018,19,0.895621605
t3,S1749,225890,330890,2019,19,0.626554339
t3,S1751,257258,367273,2019,28,0.658306549
t3,S1752,279270,362220,2017,21,0.914310667
t3,S1753,277680,376950,2017,19,0.231617463
t3,S1753,277680,376950,2018,18,0.634376146
t3,S1753,277680,376950,2019,17,0.615520085
t3,S1754,279960,371380,2017,22,0.518316435
t3,S1754,279960,371380,2019,20,0.809627994
t3,S1755,276820,369880,2017,20,0.717986095
t3,S1756,252418,373256,2018,23,0.435317221
t3,S1756,252418,373256,2019,25,0.490985268
t3,S1757,235890,369460,2018,22,-0.128627883
t3,S1758,234000,377300,2017,27,0.128701637
t3,S1758,234000,377300,2018,24,-0.002693013
t3,S1762,342450,361900,2017,17,-0.388597366
t3,S1763,335700,356860,2017,23,0.258323972
t3,S1763,335700,356860,2018,24,0.199569866
t3,S1763,335700,356860,2019,22,-0.005537076
t3,S1766,283800,339800,2017,15,1.154401428
t3,S1768,274338,301902,2018,21,0.595311997
t3,S1769,280800,304200,2018,16,0.92491243
t3,S1770,262500,288120,2017,20,0.987769723
t3,S1770,262500,288120,2018,24,0.827066539
t3,S1770,262500,288120,2019,25,0.928696894
t3,S1771,270870,297600,2018,18,0.982205104
t3,S1772,269900,300300,2018,14,1.064911644
t3,S1773,275200,302500,2018,16,0.903282933
t3,S1774,276872,300744,2018,18,0.845838302
t3,S1775,279100,302900,2018,19,0.70023194
t3,S1778,289900,302500,2018,27,0.852969642
t3,S1780,284600,309800,2018,16,0.9093614
t3,S1781,286100,312700,2018,16,0.816542038
t3,S1782,286100,315000,2018,18,1.021939784
t3,S1783,286700,315900,2018,15,0.873612043
t3,S1784,263620,307117,2018,20,0.939880476
t3,S1785,272000,319500,2017,17,1.123185294
t3,S1785,272000,319500,2018,16,1.114071629
t3,S1786,273800,322800,2017,12,1.610174032
t3,S1787,272300,326800,2017,20,0.616107531
t3,S1790,265536,339315,2017,17,0.839832546
t3,S1790,265536,339315,2018,24,0.735862948
t3,S1798,243877,337668,2019,24,0.785062585
t3,S1799,239900,336500,2017,24,0.403172113
t3,S1799,239900,336500,2018,21,0.68686381
t3,S1799,239900,336500,2019,23,0.447755265
t3,S1802,416636,479311,2017,31,0.69523957
t3,S1802,416636,479311,2018,27,0.542889554
t3,S1802,416636,479311,2019,29,0.59327979
t3,S1803,255800,362400,2017,20,0.340202382
t3,S1803,255800,362400,2018,25,0.666602448
t3,S1804,262900,356600,2017,12,1.548818618
t3,S1804,262900,356600,2018,15,1.168398355
t3,S1804,262900,356600,2019,22,0.934708971
t3,S1807,284221,348791,2017,12,0.720910629
t3,S1809,273700,352300,2017,20,1.150361935
t3,S1809,273700,352300,2018,21,0.710514037
t3,S1810,279100,350700,2017,21,0.778653356
t3,S1813,245671,375872,2017,20,0.090446754
t3,S1813,245671,375872,2018,18,0.173748718
t3,S1815,419820,384851,2017,24,0.657383991
t3,S1815,419820,384851,2018,19,0.141111545
t3,S1815,419820,384851,2019,18,0.613862528
t3,S1816,413147,317743,2017,21,-0.181568668
t3,S1816,413147,317743,2018,16,-0.38169964
t3,S1816,413147,317743,2019,18,-0.194700577
t3,S1817,415145,317765,2017,23,-0.01734557
t3,S1817,415145,317765,2018,18,-0.120080261
t3,S1817,415145,317765,2019,25,-0.062617894
t3,S1821,339635,324484,2017,29,-0.19495989
t3,S1821,339635,324484,2018,27,-0.410776531
t3,S1821,339635,324484,2019,22,-0.365312577
t3,S1824,415129,437601,2017,16,-0.202206276
t3,S1831,406009,351395,2017,19,0.478102292
t3,S1831,406009,351395,2018,26,0.456003606
t3,S1831,406009,351395,2019,27,0.639438263
t3,S1832,480481,356712,2018,20,-0.588530353
t3,S1834,445177,331332,2017,18,-0.240176478
t3,S1834,445177,331332,2019,15,0.025041659
t3,S1836,433370,265370,2019,22,-1.251416442
t3,S1837,429507,327821,2017,31,-0.614586959
t3,S1837,429507,327821,2018,22,-1.148923573
t3,S1840,374634,323840,2017,23,0.30126013
t3,S1840,374634,323840,2018,25,0.167054719
t3,S1840,374634,323840,2019,27,0.198823272
t3,S1841,466281,370255,2017,17,-0.511064198
t3,S1841,466281,370255,2018,23,-0.629289318
t3,S1841,466281,370255,2019,20,-0.352872818
t3,S1843,390144,314245,2018,20,-0.261830071
t3,S1845,433123,354334,2017,26,0.326689106
t3,S1845,433123,354334,2018,29,0.3417355
t3,S1845,433123,354334,2019,22,0.470671884
t3,S1848,455663,297142,2018,23,-0.437806682
t3,S1851,445032,351007,2019,23,-0.241074715
t3,S1860,469349,433318,2017,12,-1.125860976
t3,S1861,478667,345774,2017,26,-0.504666491
t3,S1861,478667,345774,2018,26,-0.245120207
t3,S1861,478667,345774,2019,23,-0.328196849
t3,S1867,416915,291464,2018,14,-0.421858405
t3,S1873,424317,393977,2017,19,1.235162983
t3,S1873,424317,393977,2018,18,1.559429006
t3,S1873,424317,393977,2019,18,1.217668948
t3,S1874,397398,355312,2017,22,0.135330598
t3,S1874,397398,355312,2018,26,0.326956948
t3,S1874,397398,355312,2019,21,0.615825383
t3,S1876,361791,206670,2017,26,0.995125829
